ArticleId:start:stop, Happiness, HarmVirtue, HarmVice, FairnessVirtue, FairnessVice, IngroupVirtue, IngroupVice, AuthorityVirtue, AuthorityVice, PurityVirtue, PurityVice, MoralityGeneral, bias_count, assertives_count, factives_count, hedges_count, implicatives_count, report_verbs_count, positive_op_count, negative_op_count, wneg_count, wpos_count, wneu_count, sneg_count, spos_count, sneu_count, TTR,vad_neg,vad_neu,vad_pos,FKE,SMOG,stop,wordlen,WC,quotes,Exclaim,AllPunc,allcaps,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,WP$,WRB,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,avg_word_sim,avg_sent_sim,x_y,x_2,y_2,PropagandaTechnique
790483991:1089:1151,6.652,0,0,0.071428571,0,0,0,0,0,0.071428571,0,0.142857143,0.214285714,0,0,0,0,0,0.142857143,0,0,0.214285714,0,0,0.071428571,0,0.928571429,0,0.659,0.341,1.67,3,0.642857143,4.8,14,0,0,0,0,0,0,0.214285714,0,0,0.142857143,0.071428571,0,0,0,0,0.214285714,0,0.071428571,0,0,0,0,0.071428571,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0.071428571,42.85714286,7.142857143,0,0,0,0,0,0,7.142857143,21.42857143,0,0,0,0,0,0,14.28571429,0,0,0,0,0,21.42857143,0,0,7.142857143,21.42857143,21.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143,7.142857143,0,0,0,7.142857143,0,7.142857143,0,0,0,0,0,0,7.142857143,0,7.142857143,0,0,0.179898619,0.432359703,nan,nan,nan,"Name_Calling,Labeling"
790483991:1176:1230,4.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0.25,0.125,0,0,1,0.326,0.674,0,9.655,8.477225575,0.25,6.833333333,8,0,0,0,0,0,0,0,0,0,0.25,0.125,0.25,0,0,0,0.125,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359797238,0.432359703,nan,nan,nan,"Exaggeration,Minimisation"
790483991:1323:1364,4.426666667,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0,0,0,1,0.404,0.596,0,10.35,12.48683298,0.5,9,6,0,0,0,0,0,0,0.166666667,0,0,0.166666667,0.166666667,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,16.66666667,0,0,16.66666667,0,0,0,0,0,0,16.66666667,0,16.66666667,0,16.66666667,0,16.66666667,0,0,0,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,0,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0.428073976,0.432359703,nan,nan,nan,"Exaggeration,Minimisation"
790483991:1375:1400,3.866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,1,0.535,0.465,0,0.52,3,0.4,5.333333333,5,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,20,20,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3.014693506,0.432359703,nan,nan,nan,Loaded_Language
790483991:1517:1612,5.291111111,0,0.0625,0,0,0,0,0,0,0.0625,0,0,0.125,0,0,0,0,0,0.0625,0,0,0.0625,0.0625,0,0,0,0.8125,0.143,0.857,0,9.0875,12.48683298,0.4375,6.888888889,16,0,0,0,0,0,0,0.1875,0,0,0.1875,0.0625,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.0625,0,0,43.75,0,0,0,0,0,0,0,0,18.75,6.25,6.25,0,6.25,0,0,18.75,0,0,0,0,0,12.5,0,0,6.25,6.25,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,6.25,0,0,0,0,9.044080517,0.432359703,nan,nan,nan,"Exaggeration,Minimisation"
790483991:1784:1912,5.47,0,0,0,0,0,0,0,0,0,0,0,0.103448276,0,0,0,0,0,0,0.034482759,0.034482759,0.034482759,0.034482759,0,0,0,0.857142857,0.067,0.747,0.185,2.9343,6.872983346,0.551724138,4.307692308,29,0,0,3.448275862,0,0.071428571,0,0.178571429,0,0,0.107142857,0,0,0,0,0,0.107142857,0.107142857,0.071428571,0,0,0,0.035714286,0.035714286,0.107142857,0,0,0,0,0.035714286,0,0,0,0,0,0,0.035714286,0,0.107142857,0,0,55.17241379,6.896551724,6.896551724,0,3.448275862,0,0,3.448275862,0,17.24137931,6.896551724,3.448275862,3.448275862,3.448275862,0,3.448275862,13.79310345,6.896551724,3.448275862,0,0,0,10.34482759,0,0,0,3.448275862,3.448275862,0,0,0,0,13.79310345,0,3.448275862,0,0,0,0,3.448275862,6.896551724,0,0,0,0,0,0,0,0,0,10.34482759,0,3.448275862,3.448275862,0,3.448275862,0,3.448275862,0,3.448275862,0,3.448275862,0,0,9.044080517,0.432359703,nan,nan,nan,Loaded_Language
790483991:2070:2192,6.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0.181818182,0,0,0.045454545,0.045454545,0,0.181818182,0,0.909090909,0,0.513,0.487,9.6173,13.95445115,0.545454545,6.7,22,0,0,0,0,0.045454545,0,0.181818182,0,0,0.136363636,0.045454545,0,0,0,0,0.181818182,0,0.045454545,0,0,0,0.136363636,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,50,13.63636364,13.63636364,0,0,0,13.63636364,0,0,9.090909091,4.545454545,0,0,4.545454545,0,9.090909091,13.63636364,13.63636364,0,0,0,0,13.63636364,0,0,0,13.63636364,13.63636364,0,0,0,0,9.090909091,0,0,4.545454545,0,0,0,4.545454545,0,0,0,0,0,4.545454545,0,0,4.545454545,0,0,0,0,0,0,4.545454545,0,0,0,4.545454545,0,0,4.545454545,0,2.061975607,0.432359703,nan,nan,nan,Loaded_Language
790483991:3626:3696,5.28,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0.071428571,0.071428571,0,0.071428571,0.071428571,0,0,1,0.284,0.716,0,5.8843,10.74596669,0.5,4.714285714,14,0,0,0,0.071428571,0.071428571,0,0.071428571,0,0,0.142857143,0.142857143,0,0,0,0,0.142857143,0,0,0,0,0,0.071428571,0.071428571,0.071428571,0,0.071428571,0,0,0,0,0,0,0,0,0,0.071428571,0.071428571,0,0,0,57.14285714,14.28571429,7.142857143,7.142857143,0,0,0,0,7.142857143,7.142857143,14.28571429,7.142857143,7.142857143,7.142857143,0,7.142857143,7.142857143,7.142857143,0,7.142857143,0,0,0,0,0,0,7.142857143,0,7.142857143,0,0,0,35.71428571,7.142857143,7.142857143,0,7.142857143,7.142857143,0,7.142857143,0,0,0,0,0,14.28571429,0,14.28571429,0,0,14.28571429,0,7.142857143,7.142857143,0,0,0,0,0,0,0,0,0,0,5.38531132,0.432359703,nan,nan,nan,"Exaggeration,Minimisation"
790483991:3742:3961,4.910434783,0,0.057142857,0,0,0,0,0,0,0,0,0,0.085714286,0,0,0,0,0,0.028571429,0.114285714,0,0.028571429,0,0.114285714,0.028571429,0,0.757575758,0.391,0.558,0.052,17.6618,18.49193338,0.342857143,6.826086957,35,0,0,5.714285714,0,0.121212121,0,0.060606061,0,0,0.242424242,0.151515152,0,0,0,0,0.181818182,0.212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0,37.14285714,0,0,0,0,0,0,0,0,5.714285714,0,0,0,0,0,0,17.14285714,11.42857143,0,0,2.857142857,0,0,0,0,0,17.14285714,0,17.14285714,5.714285714,5.714285714,2.857142857,17.14285714,0,0,0,0,0,0,14.28571429,0,0,0,0,0,0,0,0,0,0,11.42857143,0,0,11.42857143,0,0,0,0,0,2.857142857,0,0,0,0,2.912626084,0.432359703,nan,nan,nan,"Exaggeration,Minimisation"
790483991:4083:4117,4.226666667,0,0,0,0,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0.333333333,0.166666667,0,0,0.166666667,0,0,1,0.661,0.339,0,2.4833,8.477225575,0.5,7.333333333,6,0,0,0,0,0,0,0.333333333,0,0,0.166666667,0.166666667,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0.376991015,nan,nan,nan,Loaded_Language
790483991:4947:4962,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0.5,1,0.73,0.27,0,2.89,3,0,6.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159863615,0.376991015,nan,nan,nan,Loaded_Language
790483991:5439:5564,5.286,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0.045454545,0,0.090909091,0,0,0,0.045454545,0.045454545,0,0,0,0.045454545,0.863636364,0.095,0.905,0,10.69,12.48683298,0.5,6.363636364,22,0,0,0,0,0,0.045454545,0.090909091,0,0,0.090909091,0,0,0,0,0.045454545,0.136363636,0,0,0,0,0,0.136363636,0.045454545,0.045454545,0,0,0,0,0,0,0,0.045454545,0.090909091,0,0.045454545,0,0.090909091,0.090909091,0,0,63.63636364,27.27272727,13.63636364,4.545454545,0,0,0,9.090909091,13.63636364,9.090909091,18.18181818,13.63636364,0,18.18181818,0,4.545454545,0,4.545454545,4.545454545,0,4.545454545,0,9.090909091,0,0,0,4.545454545,0,4.545454545,4.545454545,0,0,27.27272727,13.63636364,13.63636364,0,0,0,4.545454545,0,4.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545454545,0,0,0,0,0,0,0,0,0.410134067,0.376991015,nan,nan,nan,Causal_Oversimplification
790483991:5654:5676,3.45,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,1,0.783,0.217,0,3.67,3,0.5,6,4,0,0,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,50,0,0,0,0,0,0,0,0,25,0,25,0,25,0,50,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795099719,0.376991015,nan,nan,nan,Loaded_Language
790483991:6212:6282,4.828888889,0,0,0,0,0,0,0,0,0.071428571,0,0,0.142857143,0,0,0,0,0,0.071428571,0.071428571,0.142857143,0,0,0,0.071428571,0,0.916666667,0.171,0.588,0.241,4.8233,10.74596669,0.357142857,4.888888889,14,0,0,14.28571429,0,0.083333333,0,0.166666667,0,0,0.083333333,0.166666667,0,0,0,0,0.25,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0.083333333,35.71428571,7.142857143,0,0,0,0,0,0,7.142857143,14.28571429,0,0,0,0,0,0,7.142857143,7.142857143,0,0,0,0,7.142857143,0,0,0,7.142857143,7.142857143,0,0,0,0,7.142857143,0,0,0,0,0,0,7.142857143,0,0,0,0,0,0,0,0,0,0,7.142857143,0,7.142857143,0,0,0,0,0,0,14.28571429,0,0,0,0,1.590199438,0.376991015,nan,nan,nan,"Name_Calling,Labeling"
790483991:6016:6191,5.295,0,0,0,0,0,0,0,0,0,0,0,0.073170732,0.048780488,0,0,0,0.048780488,0,0,0,0,0,0,0.024390244,0,0.96875,0.095,0.905,0,14.0861,12.48683298,0.390243902,4,41,0,2.43902439,12.19512195,0.024390244,0.0625,0,0.09375,0,0,0.09375,0.03125,0,0,0,0.03125,0.25,0,0.15625,0,0,0,0.03125,0.0625,0.03125,0,0,0,0,0.0625,0,0,0,0.03125,0,0,0.03125,0,0.03125,0,0,39.02439024,9.756097561,7.317073171,2.43902439,0,0,4.87804878,0,2.43902439,4.87804878,2.43902439,2.43902439,0,0,2.43902439,2.43902439,9.756097561,7.317073171,2.43902439,0,0,0,12.19512195,0,0,0,2.43902439,2.43902439,0,0,0,0,9.756097561,0,0,0,0,0,0,2.43902439,4.87804878,2.43902439,0,2.43902439,0,0,0,0,0,0,7.317073171,0,2.43902439,4.87804878,0,0,0,0,0,2.43902439,0,2.43902439,0,0,0.520683919,0.376991015,nan,nan,nan,Doubt
790483991:6988:7139,5.623076923,0,0,0,0,0,0,0,0,0,0,0,0.115384615,0.038461538,0.076923077,0,0.038461538,0.115384615,0,0.038461538,0,0,0.038461538,0.038461538,0.038461538,0.038461538,0.923076923,0.094,0.769,0.137,13.6115,15.24744871,0.461538462,6.785714286,26,0,0,0,0,0.115384615,0,0.192307692,0,0,0.076923077,0,0,0,0,0.038461538,0.115384615,0.076923077,0,0,0,0,0,0,0.076923077,0,0,0,0,0.076923077,0,0,0.038461538,0.153846154,0,0,0.038461538,0,0,0,0,46.15384615,3.846153846,0,0,0,0,0,0,3.846153846,7.692307692,7.692307692,3.846153846,0,7.692307692,0,3.846153846,11.53846154,19.23076923,0,0,0,0,11.53846154,0,0,0,3.846153846,3.846153846,0,0,0,0,46.15384615,11.53846154,3.846153846,3.846153846,11.53846154,3.846153846,3.846153846,7.692307692,11.53846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.851626616,0.376991015,nan,nan,nan,Doubt
790483991:7413:7594,5.3635,0,0,0,0,0,0,0,0,0,0,0,0.107142857,0,0,0,0,0,0,0.035714286,0.071428571,0.035714286,0,0.035714286,0,0,1,0.158,0.774,0.068,17.6659,18.49193338,0.285714286,6.5,28,0,0,3.571428571,0,0.037037037,0,0.037037037,0,0,0.111111111,0.148148148,0.037037037,0,0,0,0.074074074,0.148148148,0.074074074,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0.037037037,0.037037037,0.111111111,0.037037037,0.037037037,0,0.037037037,32.14285714,7.142857143,0,0,0,0,0,0,7.142857143,3.571428571,7.142857143,7.142857143,3.571428571,3.571428571,0,0,7.142857143,3.571428571,0,3.571428571,0,0,7.142857143,0,0,3.571428571,3.571428571,3.571428571,0,0,0,0,7.142857143,0,0,0,3.571428571,3.571428571,0,0,3.571428571,3.571428571,0,0,3.571428571,0,0,0,0,0,7.142857143,0,3.571428571,3.571428571,0,0,3.571428571,0,0,3.571428571,0,3.571428571,0,0,8.851626616,0.376991015,nan,nan,nan,Doubt
790483991:8298:8326,6.67,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0.2,0,0,0,0,0,0.4,0.2,1,0,0.58,0.42,0.52,3,0.2,5.5,5,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4.483986732,0.376991015,nan,nan,nan,Flag-Waving
790483991:8985:9026,5.553333333,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0,1,0,1,0,7.3686,10.74596669,0.25,5.166666667,8,0,0,0,0,0,0.166666667,0,0,0,0.166666667,0.166666667,0,0,0,0,0.333333333,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,25,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.967973464,0.376991015,nan,nan,nan,"Name_Calling,Labeling"
790483991:9064:9214,5.158888889,0,0,0,0,0,0,0,0,0,0,0,0.107142857,0,0,0,0,0,0.035714286,0.071428571,0.071428571,0.035714286,0,0.035714286,0.035714286,0,0.875,0.078,0.821,0.101,14.42,12.48683298,0.321428571,5.473684211,28,0,0,7.142857143,0.035714286,0,0,0.041666667,0,0,0.208333333,0.083333333,0,0,0,0,0.125,0.041666667,0.166666667,0,0,0,0.041666667,0.083333333,0,0.041666667,0,0.041666667,0,0,0,0,0,0,0.041666667,0,0,0,0.041666667,0.041666667,0,35.71428571,7.142857143,3.571428571,0,0,0,3.571428571,0,3.571428571,3.571428571,3.571428571,0,3.571428571,0,0,0,21.42857143,0,0,3.571428571,0,0,10.71428571,0,0,0,3.571428571,3.571428571,0,0,0,0,7.142857143,0,0,0,0,0,0,7.142857143,0,0,0,0,0,0,0,0,0,0,21.42857143,3.571428571,14.28571429,3.571428571,0,0,0,0,0,0,0,0,0,0,1.793803654,0.376991015,nan,nan,nan,Causal_Oversimplification
790483991:9968:9982,4.86,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,1,0,1,0,-2.62,3,0.333333333,4.5,3,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,5.611783266,0.376991015,nan,nan,nan,"Name_Calling,Labeling"
790483991:9616:9982,5.5822,0,0.012658228,0,0,0,0,0,0,0.025316456,0,0,0.088607595,0,0,0,0.012658228,0,0.063291139,0,0.037974684,0.012658228,0.012658228,0.012658228,0.050632911,0,0.779411765,0.064,0.749,0.187,12.9406,11.66025404,0.35443038,4.450980392,79,0,0,13.92405063,0.012658228,0.029411765,0,0.117647059,0,0,0.176470588,0.088235294,0,0,0,0,0.205882353,0,0.161764706,0,0,0,0.014705882,0.058823529,0,0,0,0,0,0.044117647,0,0,0,0.058823529,0,0,0,0.014705882,0.014705882,0.014705882,0,39.24050633,5.063291139,3.797468354,1.265822785,1.265822785,1.265822785,0,0,1.265822785,8.860759494,2.53164557,1.265822785,0,2.53164557,0,0,18.98734177,3.797468354,0,1.265822785,1.265822785,0,7.594936709,0,0,0,6.329113924,3.797468354,2.53164557,0,2.53164557,0,6.329113924,1.265822785,1.265822785,0,0,0,0,3.797468354,0,0,0,0,0,0,0,0,0,0,6.329113924,1.265822785,2.53164557,2.53164557,0,1.265822785,0,0,0,5.063291139,0,0,0,0,0.438296506,0.406586636,nan,nan,nan,Flag-Waving
790483991:354:401,5.425,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0,0.125,0,0,0,0.125,0,0.125,0,0.875,0,0.655,0.345,3.755,8.477225575,0.5,7,8,0,0,0,0,0,0,0.25,0,0,0.125,0.125,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12.5,12.5,0,0,0,0,0,12.5,0,0,0,0,6.221969207,0.406586636,nan,nan,nan,"Name_Calling,Labeling"
790483991:1152:1230,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.090909091,0,0.181818182,0.090909091,0,0,1,0.253,0.747,0,14.4455,10.74596669,0.272727273,7.625,11,0,0,0,0,0,0,0.090909091,0,0,0.181818182,0.181818182,0.181818182,0,0,0,0.090909091,0,0.090909091,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,45.45454545,0,0,0,0,0,0,0,0,9.090909091,0,0,0,0,0,9.090909091,18.18181818,9.090909091,0,9.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,1.249709128,0.406586636,nan,nan,nan,"Name_Calling,Labeling"
790483991:1784:1912,5.47,0,0,0,0,0,0,0,0,0,0,0,0.103448276,0,0,0,0,0,0,0.034482759,0.034482759,0.034482759,0.034482759,0,0,0,0.857142857,0.067,0.747,0.185,2.9343,6.872983346,0.551724138,4.307692308,29,0,0,3.448275862,0,0.071428571,0,0.178571429,0,0,0.107142857,0,0,0,0,0,0.107142857,0.107142857,0.071428571,0,0,0,0.035714286,0.035714286,0.107142857,0,0,0,0,0.035714286,0,0,0,0,0,0,0.035714286,0,0.107142857,0,0,55.17241379,6.896551724,6.896551724,0,3.448275862,0,0,3.448275862,0,17.24137931,6.896551724,3.448275862,3.448275862,3.448275862,0,3.448275862,13.79310345,6.896551724,3.448275862,0,0,0,10.34482759,0,0,0,3.448275862,3.448275862,0,0,0,0,13.79310345,0,3.448275862,0,0,0,0,3.448275862,6.896551724,0,0,0,0,0,0,0,0,0,10.34482759,0,3.448275862,3.448275862,0,3.448275862,0,3.448275862,0,3.448275862,0,3.448275862,0,0,2.449682072,0.406586636,nan,nan,nan,Appeal_to_fear-prejudice
790483991:3759:3789,4.466666667,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0.5,0.25,0,1,0.778,0.222,0,6.62,8.477225575,0.25,8,4,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,50,0,50,25,0,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.639270072,0.406586636,nan,nan,nan,Loaded_Language
790483991:3800:3846,4.94,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0.142857143,0,0,0,0.142857143,0,0,0.857142857,0.341,0.659,0,10.74,12.48683298,0.285714286,7.2,7,0,0,0,0,0,0,0,0,0,0.285714286,0.285714286,0,0,0,0,0.285714286,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,0,0,0,0,0,0,0,0,0,14.28571429,0,14.28571429,0,0,0,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,0,0,28.57142857,0,0,0,0,0,0,0,0,0,0,0.205338594,0.704795987,nan,nan,nan,Loaded_Language
790483991:5725:6014,5.412424242,0,0,0,0,0,0,0,0,0.035714286,0,0.017857143,0.107142857,0,0,0.017857143,0,0,0.053571429,0.035714286,0.017857143,0.035714286,0.017857143,0.035714286,0.035714286,0.017857143,0.843137255,0.029,0.803,0.168,21.1902,15.24744871,0.410714286,5.03030303,56,0,0,8.928571429,0,0.039215686,0.019607843,0.156862745,0,0,0.137254902,0.058823529,0,0,0,0.019607843,0.137254902,0.058823529,0.117647059,0,0,0,0.019607843,0.019607843,0.039215686,0,0,0,0,0.019607843,0,0,0,0.019607843,0.019607843,0.058823529,0.019607843,0.019607843,0,0.019607843,0,44.64285714,7.142857143,1.785714286,0,1.785714286,0,0,0,5.357142857,8.928571429,12.5,5.357142857,3.571428571,7.142857143,1.785714286,3.571428571,14.28571429,5.357142857,0,0,1.785714286,0,3.571428571,0,0,0,3.571428571,3.571428571,0,0,0,0,10.71428571,0,1.785714286,1.785714286,0,0,0,7.142857143,0,1.785714286,1.785714286,0,0,0,0,0,0,0,7.142857143,0,3.571428571,1.785714286,3.571428571,0,0,0,0,7.142857143,0,0,0,0,0.409847784,0.704795987,nan,nan,nan,Doubt
790483991:7141:7331,5.39,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.03125,0.0625,0.03125,0,0.03125,0.03125,0.0625,0.03125,0,0.8,0.064,0.848,0.088,14.99,13.95445115,0.4375,6.777777778,32,0,0,0,0,0.066666667,0,0.1,0,0,0.133333333,0.033333333,0,0,0,0,0.266666667,0.1,0,0,0,0,0,0.1,0.033333333,0,0,0,0,0.1,0,0,0,0.033333333,0,0,0,0.033333333,0,0,0,43.75,3.125,3.125,3.125,0,0,0,0,0,9.375,3.125,3.125,0,3.125,0,0,21.875,6.25,0,0,0,0,12.5,0,0,0,3.125,3.125,0,0,0,0,9.375,0,0,0,0,0,0,9.375,0,3.125,0,3.125,0,3.125,0,3.125,0,0,0,0,0,0,0,0,0,0,3.125,6.25,0,0,0,0,2.527809368,0.704795987,nan,nan,nan,Doubt
790483991:8170:8296,4.808571429,0,0,0,0,0,0,0,0,0,0,0,0.130434783,0,0,0,0,0.043478261,0,0.043478261,0,0.043478261,0,0.043478261,0,0,1,0.094,0.809,0.098,13.3905,12.48683298,0.391304348,5.785714286,23,0,0,0,0,0.047619048,0,0.142857143,0,0,0.142857143,0.095238095,0,0,0,0,0.142857143,0.047619048,0.047619048,0,0,0,0.047619048,0,0,0,0,0.095238095,0,0.047619048,0,0,0,0.047619048,0.047619048,0.047619048,0,0,0,0,0,52.17391304,8.695652174,4.347826087,0,0,0,0,4.347826087,4.347826087,8.695652174,4.347826087,4.347826087,4.347826087,0,0,0,26.08695652,4.347826087,0,0,0,0,8.695652174,0,0,0,0,0,0,0,0,0,17.39130435,0,0,0,0,0,4.347826087,13.04347826,0,0,0,0,0,0,0,0,0,0,13.04347826,0,13.04347826,0,0,0,0,0,0,8.695652174,0,0,0,0,0.701973217,0.704795987,nan,nan,nan,Doubt
