,article_id,sentence_no,sentence_length,average_word_length,max_word_length
5685,777488669,93,51,2.0,4
5686,777488669,94,3,2.0,4
5687,778139122,1,3,3.72,14
5688,778139122,2,22,3.72,14
5689,778139122,3,16,3.72,14
5690,778139122,4,17,3.72,14
5691,778139122,5,28,3.72,14
5692,778139122,6,37,3.72,14
5693,778139122,7,21,3.72,14
5694,778139122,8,14,3.72,14
5695,778139122,9,9,3.72,14
5696,778139122,10,20,3.72,14
5697,778139122,11,38,3.72,14
5698,778139122,12,8,3.72,14
5699,778139122,13,18,3.72,14
5700,778139122,14,20,3.72,14
5701,778139122,15,15,3.72,14
5702,778139122,16,35,3.72,14
5703,778139122,17,22,3.72,14
5704,778139122,18,8,3.72,14
5705,778139122,19,22,3.72,14
5706,778139122,20,13,3.72,14
5707,778139122,21,24,3.72,14
5708,778139122,22,25,3.72,14
5709,778139122,23,15,3.72,14
5710,778139122,24,21,3.72,14
5711,778139122,25,15,3.72,14
5712,778139122,26,11,3.72,14
5713,778139122,27,6,3.72,14
5714,778139122,28,11,3.72,14
5715,778139122,29,4,3.72,14
5716,778139122,30,11,3.72,14
5717,778139122,31,15,3.72,14
5718,778139122,32,8,3.72,14
5719,778139122,33,86,3.72,14
5720,778139122,34,9,3.72,14
5721,778139122,35,6,3.72,14
5722,778139122,36,22,3.72,14
5723,778139122,37,35,3.72,14
5724,778139122,38,27,3.72,14
5725,778139122,39,16,3.72,14
5726,778139122,40,27,3.72,14
5727,778139122,41,15,3.72,14
5728,778139122,42,25,3.72,14
5729,778139122,43,17,3.72,14
5730,778139122,44,22,3.72,14
5731,778139122,45,20,3.72,14
5732,778139122,46,13,3.72,14
5733,778139122,47,26,3.72,14
5734,778139122,48,25,3.72,14
5735,778139122,49,13,3.72,14
5736,778139122,50,17,3.72,14
5737,778139122,51,6,3.72,14
5738,778139122,52,43,3.72,14
5739,778139122,53,20,3.72,14
5740,778139122,54,30,3.72,14
5741,778139122,55,10,3.72,14
5742,778139122,56,12,3.72,14
5743,778139122,57,5,3.72,14
5744,778139122,58,20,3.72,14
5745,778139122,59,11,3.72,14
5746,778139122,60,8,3.72,14
5747,778139122,61,22,3.72,14
5748,778139122,62,12,3.72,14
5749,778139122,63,25,3.72,14
5750,778139122,64,0,3.72,14
5751,778664280,1,6,4.82051282051282,12
5752,778664280,2,20,4.82051282051282,12
5753,778664280,3,77,4.82051282051282,12
5754,778664280,4,87,4.82051282051282,12
5755,778664280,5,17,4.82051282051282,12
5756,778664280,6,35,4.82051282051282,12
5757,778664280,7,35,4.82051282051282,12
5758,778664280,8,17,4.82051282051282,12
5759,778664280,9,51,4.82051282051282,12
5760,778664280,10,53,4.82051282051282,12
5761,778664280,11,32,4.82051282051282,12
5762,778664280,12,36,4.82051282051282,12
5763,778664280,13,23,4.82051282051282,12
5764,778664280,14,36,4.82051282051282,12
5765,778664280,15,39,4.82051282051282,12
5766,778664280,16,36,4.82051282051282,12
5767,778664280,17,8,4.82051282051282,12
5768,778664280,18,12,4.82051282051282,12
5769,778664280,19,9,4.82051282051282,12
5770,778664280,20,41,4.82051282051282,12
5771,778664280,21,38,4.82051282051282,12
5772,778664280,22,42,4.82051282051282,12
5773,778664280,23,25,4.82051282051282,12
5774,778664280,24,9,4.82051282051282,12
5775,778664280,25,41,4.82051282051282,12
5776,778664280,26,24,4.82051282051282,12
5777,778664280,27,33,4.82051282051282,12
5778,778664280,28,8,4.82051282051282,12
5779,778664280,29,11,4.82051282051282,12
5780,778664280,30,7,4.82051282051282,12
5781,778664280,31,49,4.82051282051282,12
5782,778664280,32,41,4.82051282051282,12
5783,778664280,33,46,4.82051282051282,12
5784,778664280,34,40,4.82051282051282,12
5785,778664280,35,39,4.82051282051282,12
5786,780414700,1,18,5.0,7
5787,780414700,2,48,5.0,7
5788,780414700,3,25,5.0,7
5789,780414700,4,16,5.0,7
5790,780414700,5,22,5.0,7
5791,780414700,6,19,5.0,7
5792,780414700,7,9,5.0,7
5793,780414700,8,19,5.0,7
5794,780414700,9,45,5.0,7
5795,780414700,10,47,5.0,7
5796,780414700,11,1,5.0,7
5797,780414700,12,4,5.0,7
5798,780414700,13,49,5.0,7
5799,780414700,14,18,5.0,7
5800,780414700,15,9,5.0,7
5801,780414700,16,50,5.0,7
5802,780414700,17,17,5.0,7
5803,780414700,18,13,5.0,7
5804,780414700,19,30,5.0,7
5805,780414700,20,10,5.0,7
5806,780414700,21,19,5.0,7
5807,780414700,22,15,5.0,7
5808,780414700,23,5,5.0,7
5809,780414700,24,31,5.0,7
5810,780414700,25,27,5.0,7
5811,780414700,26,6,5.0,7
5812,780414700,27,12,5.0,7
5813,780414700,28,17,5.0,7
5814,780414700,29,7,5.0,7
5815,780414700,30,3,5.0,7
5816,780414700,31,4,5.0,7
5817,780414700,32,8,5.0,7
5818,780414700,33,30,5.0,7
5819,780414700,34,30,5.0,7
5820,780414700,35,22,5.0,7
5821,780414700,36,23,5.0,7
5822,780414700,37,27,5.0,7
5823,780414700,38,27,5.0,7
5824,780414700,39,39,5.0,7
5825,780414700,40,35,5.0,7
5826,780414700,41,16,5.0,7
5827,780414700,42,50,5.0,7
5828,780414700,43,39,5.0,7
5829,780414700,44,38,5.0,7
5830,780414700,45,10,5.0,7
5831,780414700,46,35,5.0,7
5832,780414700,47,65,5.0,7
5833,780414700,48,51,5.0,7
5834,780414700,49,22,5.0,7
5835,780414700,50,15,5.0,7
5836,780414700,51,47,5.0,7
5837,780414700,52,14,5.0,7
5838,780414700,53,20,5.0,7
5839,780414700,54,34,5.0,7
5840,780414700,55,40,5.0,7
5841,780414700,56,8,5.0,7
5842,780414700,57,34,5.0,7
5843,780414700,58,19,5.0,7
5844,780414700,59,14,5.0,7
5845,780414700,60,35,5.0,7
5846,780414700,61,13,5.0,7
5847,780414700,62,16,5.0,7
5848,780414700,63,8,5.0,7
5849,780414700,64,23,5.0,7
5850,780414700,65,45,5.0,7
5851,780414700,66,30,5.0,7
5852,780414700,67,51,5.0,7
5853,780414700,68,30,5.0,7
5854,780414700,69,10,5.0,7
5855,780414700,70,8,5.0,7
5856,780414700,71,56,5.0,7
5857,780414700,72,66,5.0,7
5858,780414700,73,55,5.0,7
5859,780414700,74,14,5.0,7
5860,780414700,75,24,5.0,7
5861,780414700,76,5,5.0,7
5862,780414700,77,38,5.0,7
5863,780414700,78,2,5.0,7
5864,780414700,79,3,5.0,7
5865,780414700,80,0,5.0,7
5866,780619695,1,14,1.0,1
5867,780619695,2,25,1.0,1
5868,780619695,3,19,1.0,1
5869,780619695,4,34,1.0,1
5870,780619695,5,6,1.0,1
5871,780619695,6,3,1.0,1
5872,780619695,7,21,1.0,1
5873,780619695,8,32,1.0,1
5874,780619695,9,34,1.0,1
5875,780619695,10,72,1.0,1
5876,780619695,11,49,1.0,1
5877,780619695,12,53,1.0,1
5878,780619695,13,22,1.0,1
5879,780619695,14,18,1.0,1
5880,780619695,15,19,1.0,1
5881,780619695,16,30,1.0,1
5882,780619695,17,6,1.0,1
5883,780619695,18,28,1.0,1
5884,780619695,19,54,1.0,1
5885,780619695,20,20,1.0,1
5886,780619695,21,10,1.0,1
5887,780619695,22,21,1.0,1
5888,780619695,23,9,1.0,1
5889,780619695,24,24,1.0,1
5890,780619695,25,18,1.0,1
5891,780619695,26,30,1.0,1
5892,780619695,27,0,1.0,1
5893,780786973,1,9,3.7142857142857144,11
5894,780786973,2,28,3.7142857142857144,11
5895,780786973,3,34,3.7142857142857144,11
5896,780786973,4,59,3.7142857142857144,11
5897,780786973,5,34,3.7142857142857144,11
5898,780786973,6,45,3.7142857142857144,11
5899,780786973,7,49,3.7142857142857144,11
5900,780786973,8,5,3.7142857142857144,11
5901,780786973,9,42,3.7142857142857144,11
5902,780786973,10,4,3.7142857142857144,11
5903,780786973,11,21,3.7142857142857144,11
5904,781577820,1,6,3.7142857142857144,11
5905,781577820,2,9,3.7142857142857144,11
5906,781577820,3,22,3.7142857142857144,11
5907,781577820,4,32,3.7142857142857144,11
5908,781577820,5,26,3.7142857142857144,11
5909,781577820,6,23,3.7142857142857144,11
5910,781577820,7,25,3.7142857142857144,11
5911,781577820,8,41,3.7142857142857144,11
5912,781577820,9,22,3.7142857142857144,11
5913,781577820,10,4,3.7142857142857144,11
5914,781577820,11,21,3.7142857142857144,11
5915,781768042,1,20,5.444444444444445,10
5916,781768042,2,21,5.444444444444445,10
5917,781768042,3,40,5.444444444444445,10
5918,781768042,4,12,5.444444444444445,10
5919,781768042,5,7,5.444444444444445,10
5920,781768042,6,10,5.444444444444445,10
5921,781768042,7,8,5.444444444444445,10
5922,781768042,8,2,5.444444444444445,10
5923,781768042,9,14,5.444444444444445,10
5924,781768042,10,14,5.444444444444445,10
5925,781768042,11,45,5.444444444444445,10
5926,781768042,12,6,5.444444444444445,10
5927,781768042,13,41,5.444444444444445,10
5928,781768042,14,57,5.444444444444445,10
5929,781768042,15,18,5.444444444444445,10
5930,781768042,16,46,5.444444444444445,10
5931,781768042,17,48,5.444444444444445,10
5932,781768042,18,19,5.444444444444445,10
5933,781768042,19,27,5.444444444444445,10
5934,781768042,20,25,5.444444444444445,10
5935,781768042,21,28,5.444444444444445,10
5936,781768042,22,25,5.444444444444445,10
5937,781768042,23,6,5.444444444444445,10
5938,781768042,24,17,5.444444444444445,10
5939,781768042,25,35,5.444444444444445,10
5940,781768042,26,14,5.444444444444445,10
5941,781768042,27,30,5.444444444444445,10
5942,781768042,28,25,5.444444444444445,10
5943,781768042,29,26,5.444444444444445,10
5944,781768042,30,23,5.444444444444445,10
5945,781768042,31,20,5.444444444444445,10
5946,781768042,32,45,5.444444444444445,10
5947,781768042,33,36,5.444444444444445,10
5948,781768042,34,11,5.444444444444445,10
5949,781768042,35,20,5.444444444444445,10
5950,781768042,36,17,5.444444444444445,10
5951,781768042,37,29,5.444444444444445,10
5952,781768042,38,13,5.444444444444445,10
5953,781768042,39,14,5.444444444444445,10
5954,781768042,40,55,5.444444444444445,10
5955,781768042,41,45,5.444444444444445,10
5956,781768042,42,56,5.444444444444445,10
5957,781768042,43,11,5.444444444444445,10
5958,781768042,44,18,5.444444444444445,10
5959,781768042,45,12,5.444444444444445,10
5960,781768042,46,46,5.444444444444445,10
5961,781768042,47,36,5.444444444444445,10
5962,781768042,48,35,5.444444444444445,10
5963,781768042,49,29,5.444444444444445,10
5964,781768042,50,49,5.444444444444445,10
5965,781768042,51,39,5.444444444444445,10
5966,781768042,52,15,5.444444444444445,10
5967,781768042,53,8,5.444444444444445,10
5968,781768042,54,4,5.444444444444445,10
5969,781768042,55,9,5.444444444444445,10
5970,781847297,1,12,3.0,3
5971,781847297,2,34,3.0,3
5972,781847297,3,40,3.0,3
5973,781847297,4,9,3.0,3
5974,781847297,5,41,3.0,3
5975,781847297,6,30,3.0,3
5976,781847297,7,12,3.0,3
5977,781847297,8,3,3.0,3
5978,781847297,9,1,3.0,3
5979,781847297,10,0,3.0,3
5980,782017101,1,10,5.0,8
5981,782017101,2,15,5.0,8
5982,782017101,3,2,5.0,8
5983,782017101,4,12,5.0,8
5984,782017101,5,11,5.0,8
5985,782017101,6,19,5.0,8
5986,782017101,7,33,5.0,8
5987,782017101,8,25,5.0,8
5988,782017101,9,8,5.0,8
5989,782017101,10,27,5.0,8
5990,782017101,11,16,5.0,8
5991,782017101,12,20,5.0,8
5992,782017101,13,31,5.0,8
5993,782017101,14,14,5.0,8
5994,782017101,15,24,5.0,8
5995,782017101,16,51,5.0,8
5996,782017101,17,20,5.0,8
5997,782017101,18,39,5.0,8
5998,782017101,19,18,5.0,8
5999,782017101,20,7,5.0,8
6000,782017101,21,5,5.0,8
6001,782017101,22,32,5.0,8
6002,782017101,23,60,5.0,8
6003,782017101,24,11,5.0,8
6004,782017101,25,13,5.0,8
6005,782017101,26,21,5.0,8
6006,782017101,27,17,5.0,8
6007,782017101,28,17,5.0,8
6008,782017101,29,10,5.0,8
6009,782017101,30,27,5.0,8
6010,782017101,31,22,5.0,8
6011,782017101,32,6,5.0,8
6012,782017101,33,25,5.0,8
6013,782017101,34,13,5.0,8
6014,782017101,35,40,5.0,8
6015,782017101,36,34,5.0,8
6016,782017101,37,28,5.0,8
6017,782017101,38,27,5.0,8
6018,782017101,39,3,5.0,8
6019,782086447,1,20,5.833333333333333,11
6020,782086447,2,26,5.833333333333333,11
6021,782086447,3,39,5.833333333333333,11
6022,782086447,4,51,5.833333333333333,11
6023,782086447,5,30,5.833333333333333,11
6024,782086447,6,12,5.833333333333333,11
6025,782086447,7,22,5.833333333333333,11
6026,782086447,8,14,5.833333333333333,11
6027,782086447,9,66,5.833333333333333,11
6028,782086447,10,19,5.833333333333333,11
6029,782086447,11,34,5.833333333333333,11
6030,782086447,12,100,5.833333333333333,11
6031,782086447,13,36,5.833333333333333,11
6032,782086447,14,35,5.833333333333333,11
6033,782086447,15,42,5.833333333333333,11
6034,782086447,16,77,5.833333333333333,11
6035,782086447,17,12,5.833333333333333,11
6036,782086447,18,37,5.833333333333333,11
6037,782086447,19,19,5.833333333333333,11
6038,782086447,20,12,5.833333333333333,11
6039,782086447,21,35,5.833333333333333,11
6040,782086447,22,44,5.833333333333333,11
6041,782086447,23,41,5.833333333333333,11
6042,782086447,24,15,5.833333333333333,11
6043,782086447,25,64,5.833333333333333,11
6044,782086447,26,21,5.833333333333333,11
6045,782086447,27,51,5.833333333333333,11
6046,782086447,28,69,5.833333333333333,11
6047,782086447,29,50,5.833333333333333,11
6048,782086447,30,37,5.833333333333333,11
6049,782086447,31,51,5.833333333333333,11
6050,782086447,32,53,5.833333333333333,11
6051,782086447,33,43,5.833333333333333,11
6052,782086447,34,19,5.833333333333333,11
6053,782086447,35,33,5.833333333333333,11
6054,782086447,36,49,5.833333333333333,11
6055,782086447,37,18,5.833333333333333,11
6056,782086447,38,7,5.833333333333333,11
6057,782086447,39,17,5.833333333333333,11
6058,782086447,40,21,5.833333333333333,11
6059,782086447,41,22,5.833333333333333,11
6060,782086447,42,66,5.833333333333333,11
6061,782086447,43,32,5.833333333333333,11
6062,782086447,44,12,5.833333333333333,11
6063,782086447,45,19,5.833333333333333,11
6064,782086447,46,13,5.833333333333333,11
6065,782086447,47,106,5.833333333333333,11
6066,782086447,48,13,5.833333333333333,11
6067,782086447,49,45,5.833333333333333,11
6068,782086447,50,42,5.833333333333333,11
6069,782086447,51,29,5.833333333333333,11
6070,782086447,52,28,5.833333333333333,11
6071,782086447,53,9,5.833333333333333,11
6072,782086447,54,32,5.833333333333333,11
6073,782086447,55,19,5.833333333333333,11
6074,782086447,56,8,5.833333333333333,11
6075,782086447,57,11,5.833333333333333,11
6076,782086447,58,23,5.833333333333333,11
6077,782086447,59,20,5.833333333333333,11
6078,782086447,60,27,5.833333333333333,11
6079,782086447,61,3,5.833333333333333,11
6080,782086447,62,37,5.833333333333333,11
6081,782086447,63,10,5.833333333333333,11
6082,782086447,64,22,5.833333333333333,11
6083,782086447,65,20,5.833333333333333,11
6084,782086447,66,30,5.833333333333333,11
6085,782086447,67,40,5.833333333333333,11
6086,782086447,68,11,5.833333333333333,11
6087,782086447,69,13,5.833333333333333,11
6088,782086447,70,32,5.833333333333333,11
6089,782086447,71,54,5.833333333333333,11
6090,782086447,72,17,5.833333333333333,11
6091,782086447,73,24,5.833333333333333,11
6092,782086447,74,118,5.833333333333333,11
6093,782086447,75,69,5.833333333333333,11
6094,782086447,76,29,5.833333333333333,11
6095,782086447,77,71,5.833333333333333,11
6096,782086447,78,42,5.833333333333333,11
6097,782086447,79,48,5.833333333333333,11
6098,782086447,80,89,5.833333333333333,11
6099,782086447,81,36,5.833333333333333,11
6100,782086447,82,34,5.833333333333333,11
6101,782086447,83,56,5.833333333333333,11
6102,782086447,84,45,5.833333333333333,11
6103,782086447,85,54,5.833333333333333,11
6104,782086447,86,47,5.833333333333333,11
6105,782086447,87,85,5.833333333333333,11
6106,782086447,88,67,5.833333333333333,11
6107,782086447,89,64,5.833333333333333,11
6108,782086447,90,77,5.833333333333333,11
6109,782086447,91,15,5.833333333333333,11
6110,782086447,92,23,5.833333333333333,11
6111,782086447,93,53,5.833333333333333,11
6112,782086447,94,95,5.833333333333333,11
6113,782086447,95,24,5.833333333333333,11
6114,782086447,96,12,5.833333333333333,11
6115,782086447,97,45,5.833333333333333,11
6116,782086447,98,59,5.833333333333333,11
6117,782086447,99,16,5.833333333333333,11
6118,782086447,100,41,5.833333333333333,11
6119,782086447,101,23,5.833333333333333,11
6120,782086447,102,14,5.833333333333333,11
6121,782086447,103,9,5.833333333333333,11
6122,782086447,104,32,5.833333333333333,11
6123,782086447,105,40,5.833333333333333,11
6124,782086447,106,5,5.833333333333333,11
6125,782086447,107,66,5.833333333333333,11
6126,782086447,108,32,5.833333333333333,11
6127,782086447,109,78,5.833333333333333,11
6128,782086447,110,21,5.833333333333333,11
6129,782086447,111,31,5.833333333333333,11
6130,782086447,112,19,5.833333333333333,11
6131,782086447,113,44,5.833333333333333,11
6132,782086447,114,27,5.833333333333333,11
6133,782086447,115,7,5.833333333333333,11
6134,782086447,116,11,5.833333333333333,11
6135,782086447,117,6,5.833333333333333,11
6136,782086447,118,6,5.833333333333333,11
6137,782149225,1,18,3.0,4
6138,782149225,2,81,3.0,4
6139,782149225,3,25,3.0,4
6140,782149225,4,7,3.0,4
6141,782149225,5,10,3.0,4
6142,782149225,6,8,3.0,4
6143,782149225,7,2,3.0,4
6144,782149225,8,14,3.0,4
6145,782149225,9,14,3.0,4
6146,782149225,10,36,3.0,4
6147,782149225,11,5,3.0,4
6148,782149225,12,39,3.0,4
6149,782149225,13,32,3.0,4
6150,782149225,14,29,3.0,4
6151,782149225,15,57,3.0,4
6152,782149225,16,17,3.0,4
6153,782149225,17,46,3.0,4
6154,782149225,18,30,3.0,4
6155,782149225,19,18,3.0,4
6156,782149225,20,27,3.0,4
6157,782149225,21,4,3.0,4
6158,782149225,22,0,3.0,4
6159,783702663,1,9,4.35,13
6160,783702663,2,74,4.35,13
6161,783702663,3,25,4.35,13
6162,783702663,4,54,4.35,13
6163,783702663,5,22,4.35,13
6164,783702663,6,26,4.35,13
6165,783702663,7,32,4.35,13
6166,783702663,8,83,4.35,13
6167,783702663,9,21,4.35,13
6168,783702663,10,31,4.35,13
6169,783702663,11,5,4.35,13
6170,783702663,12,17,4.35,13
6171,783702663,13,46,4.35,13
6172,783702663,14,95,4.35,13
6173,783702663,15,17,4.35,13
6174,783702663,16,14,4.35,13
6175,783702663,17,50,4.35,13
6176,783702663,18,24,4.35,13
6177,783702663,19,98,4.35,13
6178,783702663,20,21,4.35,13
6179,783702663,21,25,4.35,13
6180,783702663,22,18,4.35,13
6181,783702663,23,53,4.35,13
6182,783702663,24,36,4.35,13
6183,783702663,25,59,4.35,13
6184,783702663,26,25,4.35,13
6185,783702663,27,36,4.35,13
6186,783702663,28,64,4.35,13
6187,783702663,29,16,4.35,13
6188,783702663,30,6,4.35,13
6189,783702663,31,11,4.35,13
6190,783702663,32,7,4.35,13
6191,783702663,33,9,4.35,13
6192,783702663,34,4,4.35,13
6193,783702663,35,7,4.35,13
6194,783702663,36,21,4.35,13
6195,783702663,37,83,4.35,13
6196,783702663,38,54,4.35,13
6197,783702663,39,43,4.35,13
6198,783702663,40,104,4.35,13
6199,783702663,41,43,4.35,13
6200,783702663,42,14,4.35,13
6201,783702663,43,47,4.35,13
6202,783702663,44,40,4.35,13
6203,783702663,45,28,4.35,13
6204,783702663,46,37,4.35,13
6205,783702663,47,39,4.35,13
6206,783702663,48,54,4.35,13
6207,783702663,49,40,4.35,13
6208,783702663,50,11,4.35,13
6209,783702663,51,59,4.35,13
6210,783702663,52,82,4.35,13
6211,783702663,53,38,4.35,13
6212,783702663,54,26,4.35,13
6213,783702663,55,139,4.35,13
6214,783702663,56,19,4.35,13
6215,783702663,57,33,4.35,13
6216,783702663,58,54,4.35,13
6217,783702663,59,24,4.35,13
6218,783702663,60,37,4.35,13
6219,783702663,61,72,4.35,13
6220,783702663,62,42,4.35,13
6221,783702663,63,95,4.35,13
6222,783702663,64,8,4.35,13
6223,783702663,65,71,4.35,13
6224,783702663,66,45,4.35,13
6225,783702663,67,4,4.35,13
6226,783702663,68,56,4.35,13
6227,783702663,69,50,4.35,13
6228,783702663,70,51,4.35,13
6229,783702663,71,48,4.35,13
6230,783702663,72,83,4.35,13
6231,783702663,73,42,4.35,13
6232,783702663,74,70,4.35,13
6233,783702663,75,89,4.35,13
6234,783702663,76,26,4.35,13
6235,783702663,77,2,4.35,13
6236,783702663,78,56,4.35,13
6237,783702663,79,33,4.35,13
6238,783702663,80,18,4.35,13
6239,783702663,81,34,4.35,13
6240,783702663,82,11,4.35,13
6241,783702663,83,15,4.35,13
6242,783702663,84,40,4.35,13
6243,783702663,85,5,4.35,13
6244,783702663,86,81,4.35,13
6245,783702663,87,46,4.35,13
6246,783702663,88,25,4.35,13
6247,783702663,89,76,4.35,13
6248,783702663,90,33,4.35,13
6249,783702663,91,18,4.35,13
6250,783702663,92,22,4.35,13
6251,783702663,93,36,4.35,13
6252,783702663,94,62,4.35,13
6253,783702663,95,34,4.35,13
6254,783702663,96,49,4.35,13
6255,783702663,97,9,4.35,13
6256,783702663,98,63,4.35,13
6257,783702663,99,77,4.35,13
6258,783702663,100,37,4.35,13
6259,783702663,101,5,4.35,13
6260,783702663,102,12,4.35,13
6261,783702663,103,28,4.35,13
6262,783702663,104,22,4.35,13
6263,783702663,105,17,4.35,13
6264,783702663,106,39,4.35,13
6265,783702663,107,71,4.35,13
6266,783702663,108,59,4.35,13
6267,783702663,109,7,4.35,13
6268,783702663,110,16,4.35,13
6269,783702663,111,50,4.35,13
6270,783702663,112,8,4.35,13
6271,783702663,113,76,4.35,13
6272,783702663,114,76,4.35,13
6273,783702663,115,28,4.35,13
6274,783702663,116,80,4.35,13
6275,783702663,117,0,4.35,13
6276,786250729,1,9,3.710526315789474,10
6277,786250729,2,48,3.710526315789474,10
6278,786250729,3,53,3.710526315789474,10
6279,786250729,4,19,3.710526315789474,10
6280,786250729,5,20,3.710526315789474,10
6281,786250729,6,70,3.710526315789474,10
6282,786250729,7,5,3.710526315789474,10
6283,786250729,8,20,3.710526315789474,10
6284,786250729,9,25,3.710526315789474,10
6285,786250729,10,30,3.710526315789474,10
6286,786250729,11,38,3.710526315789474,10
6287,786250729,12,0,3.710526315789474,10
6288,786344683,1,9,5.285714285714286,10
6289,786344683,2,77,5.285714285714286,10
6290,786344683,3,45,5.285714285714286,10
6291,786344683,4,74,5.285714285714286,10
6292,786344683,5,6,5.285714285714286,10
6293,786344683,6,20,5.285714285714286,10
6294,786344683,7,27,5.285714285714286,10
6295,786344683,8,4,5.285714285714286,10
6296,786344683,9,2,5.285714285714286,10
6297,786344683,10,23,5.285714285714286,10
6298,786344683,11,23,5.285714285714286,10
6299,786344683,12,21,5.285714285714286,10
6300,786344683,13,20,5.285714285714286,10
6301,786344683,14,43,5.285714285714286,10
6302,786344683,15,7,5.285714285714286,10
6303,786344683,16,10,5.285714285714286,10
6304,786344683,17,20,5.285714285714286,10
6305,786344683,18,22,5.285714285714286,10
6306,786344683,19,3,5.285714285714286,10
6307,786344683,20,41,5.285714285714286,10
6308,786344683,21,11,5.285714285714286,10
6309,786344683,22,28,5.285714285714286,10
6310,786344683,23,31,5.285714285714286,10
6311,786344683,24,1,5.285714285714286,10
6312,786344683,25,23,5.285714285714286,10
6313,786344683,26,7,5.285714285714286,10
6314,786344683,27,0,5.285714285714286,10
6315,786527921,1,22,4.392156862745098,13
6316,786527921,2,29,4.392156862745098,13
6317,786527921,3,25,4.392156862745098,13
6318,786527921,4,14,4.392156862745098,13
6319,786527921,5,14,4.392156862745098,13
6320,786527921,6,6,4.392156862745098,13
6321,786527921,7,3,4.392156862745098,13
6322,786527921,8,58,4.392156862745098,13
6323,786527921,9,46,4.392156862745098,13
6324,786527921,10,37,4.392156862745098,13
6325,786527921,11,10,4.392156862745098,13
6326,786527921,12,4,4.392156862745098,13
6327,786527921,13,19,4.392156862745098,13
6328,786527921,14,13,4.392156862745098,13
6329,786527921,15,25,4.392156862745098,13
6330,786527921,16,15,4.392156862745098,13
6331,786527921,17,26,4.392156862745098,13
6332,786527921,18,27,4.392156862745098,13
6333,786527921,19,24,4.392156862745098,13
6334,786527921,20,57,4.392156862745098,13
6335,786527921,21,15,4.392156862745098,13
6336,786527921,22,21,4.392156862745098,13
6337,786527921,23,17,4.392156862745098,13
6338,786527921,24,14,4.392156862745098,13
6339,786527921,25,22,4.392156862745098,13
6340,786527921,26,13,4.392156862745098,13
6341,786527921,27,29,4.392156862745098,13
6342,786527921,28,31,4.392156862745098,13
6343,786527921,29,54,4.392156862745098,13
6344,786527921,30,19,4.392156862745098,13
6345,786527921,31,27,4.392156862745098,13
6346,786527921,32,22,4.392156862745098,13
6347,786527921,33,34,4.392156862745098,13
6348,786527921,34,22,4.392156862745098,13
6349,786527921,35,40,4.392156862745098,13
6350,786527921,36,34,4.392156862745098,13
6351,786527921,37,14,4.392156862745098,13
6352,786527921,38,27,4.392156862745098,13
6353,786527921,39,36,4.392156862745098,13
6354,786527921,40,1,4.392156862745098,13
6355,786527921,41,38,4.392156862745098,13
6356,786527921,42,50,4.392156862745098,13
6357,786527921,43,16,4.392156862745098,13
6358,786527921,44,68,4.392156862745098,13
6359,786527921,45,21,4.392156862745098,13
6360,786527921,46,23,4.392156862745098,13
6361,786527921,47,12,4.392156862745098,13
6362,786527921,48,27,4.392156862745098,13
6363,786527921,49,24,4.392156862745098,13
6364,786527921,50,42,4.392156862745098,13
6365,786527921,51,48,4.392156862745098,13
6366,786527921,52,38,4.392156862745098,13
6367,786527921,53,23,4.392156862745098,13
6368,786527921,54,7,4.392156862745098,13
6369,786527921,55,6,4.392156862745098,13
6370,786527921,56,40,4.392156862745098,13
6371,786527921,57,31,4.392156862745098,13
6372,786527921,58,19,4.392156862745098,13
6373,786527921,59,27,4.392156862745098,13
6374,786527921,60,27,4.392156862745098,13
6375,786527921,61,56,4.392156862745098,13
6376,786527921,62,27,4.392156862745098,13
6377,786527921,63,14,4.392156862745098,13
6378,786527921,64,29,4.392156862745098,13
6379,786527921,65,44,4.392156862745098,13
6380,786527921,66,51,4.392156862745098,13
6381,786527921,67,0,4.392156862745098,13
6382,786919720,1,12,3.739130434782609,9
6383,786919720,2,35,3.739130434782609,9
6384,786919720,3,28,3.739130434782609,9
6385,786919720,4,14,3.739130434782609,9
6386,786919720,5,7,3.739130434782609,9
6387,786919720,6,12,3.739130434782609,9
6388,786919720,7,11,3.739130434782609,9
6389,786919720,8,13,3.739130434782609,9
6390,786919720,9,7,3.739130434782609,9
6391,786919720,10,4,3.739130434782609,9
6392,786919720,11,30,3.739130434782609,9
6393,786919720,12,25,3.739130434782609,9
6394,786919720,13,24,3.739130434782609,9
6395,786919720,14,39,3.739130434782609,9
6396,786919720,15,16,3.739130434782609,9
6397,786919720,16,42,3.739130434782609,9
6398,786919720,17,21,3.739130434782609,9
6399,786919720,18,28,3.739130434782609,9
6400,786919720,19,49,3.739130434782609,9
6401,786919720,20,18,3.739130434782609,9
6402,786919720,21,8,3.739130434782609,9
6403,786919720,22,23,3.739130434782609,9
6404,786919720,23,0,3.739130434782609,9
6405,787142429,1,23,4.403225806451613,10
6406,787142429,2,43,4.403225806451613,10
6407,787142429,3,44,4.403225806451613,10
6408,787142429,4,34,4.403225806451613,10
6409,787142429,5,16,4.403225806451613,10
6410,787142429,6,32,4.403225806451613,10
6411,787142429,7,33,4.403225806451613,10
6412,787142429,8,31,4.403225806451613,10
6413,787142429,9,43,4.403225806451613,10
6414,787142429,10,62,4.403225806451613,10
6415,787142429,11,0,4.403225806451613,10
6416,787529309,1,9,4.733333333333333,15
6417,787529309,2,48,4.733333333333333,15
